JPS_ID	作品名	作品名かな	作品名_重複	作品名かな_重複
154485	百乳方鼎	ひゃくにゅうほうてい	1	1
153838	百乳簋	ひゃくにゅうき	1	1
120850	百忍字碑銘拓本	ひゃくにんじ	1	1
127128	百番歌合	ひゃくばんうたあわせ	1	1
169374	百美図	ヒャクビズ	1	1
125203	百品考二編	ひゃっぴんこうにへん	1	1
49289	百物語・お岩さん	ひゃくものがたり・いわ	1	1
49292	百物語・お岩さん（複製）	ひゃくものがたり　いわ	1	1
49291	百物語・こはだ小平二（複製）	ひゃくものがたり　こへいじ	1	1
49285	百物語・さらやしき	ひゃくものがたり	1	1
49287	百物語・しうねん	ひゃくものがたり・しゅうねん	1	1
53948	百物語化物屋敷の圖　林屋正蔵工夫の怪談	ひゃくものがたり　ばけものやしき ず　はやしやしょうぞうくふう かいだん	1	1
49290	百物語複製序	ひゃくものがたりふくせいのじょ	1	1
159468	百万塔（木塔）	ひゃくまんとう　もくとう	1	1
57240	百万塔経	ひゃくまんとうきょう	1	1
15744	百万塔陀羅尼（根本陀羅尼）	ひゃくまんとうだらに（こんぽんだらに）	1	1
15743	百万塔陀羅尼（四種）	ひゃくまんとうだらに（よんしゅ）	1	1
15746	百万塔陀羅尼（自心印陀羅尼）	ひゃくまんとうだらに（じしんいんだらに）	1	1
15745	百万塔陀羅尼（相輪陀羅尼）	ひゃくまんとうだらに（そうりんだらに）	1	1
15747	百万塔陀羅尼（六度陀羅尼）	ひゃくまんとうだらに（ろくどだらに）	1	1
169214	百齢像 梅庵鉄保跋	ヒャクレイゾウ バイアンテツホバツ	1	1
5741	百老図	ヒャクロウズ	1	1
119845	俵藤太藤原秀郷朝臣太刀図	ひでさとあそんたちず	1	1
162919	標準とは	ひょうじゅんとは	1	1
136187	標注國書東奥紀行	ひょうちゅうこくしょとうおうきこう	1	1
52536	氷運び	こおりはこ	1	1
54788	氷中の鯉	ひょうちゅう　こい	1	1
160830	氷裂端渓石抄手硯	ひょうれつたんけいせきしょうしゅけん	1	1
126300	漂客奇賞図《漂客奇勝図》	ひょうかくきしょうず	1	1
169817	漂鹿図	ヒョウロクズ	1	1
139660	漂着船之図	ひょうちゃくせんのず	1	1
54294	瓢	ひさご	1	1
5407	瓢瓜菊花図	ヒョウカキッカズ	1	1
80839	瓢花入	ふくべはないれ	1	1
71111	瓢形酒入	ひさごがたさけいれ	1	1
96413	瓢形土器	ひさごがたどき	1	1
78906	瓢形擂座茶入	ひさごがたるいざちゃいれ	1	1
77981	瓢図鐔	ひさごずつば	1	1
84272	瓢切木彫根付	ひさごきりもくちょうねつけ	1	1
174125	瓢炭斗	ヒョウタント	1	1
161887	瓢箪に猿水滴	ひょうたんにさるすいてき	1	1
52795	瓢箪に駒	ひょうたん　こま	1	1
161700	瓢箪に唐子水滴（ひさごまわし）	ひょうたんにからこすいてき（ひさごまわし）	1	1
171862	瓢箪猿根付 陽刻銘「谷」	ヒョウタンサルネツケ ヨウコクメイ「コク」	1	1
169910	瓢箪図	ヒョウタンズ	1	1
174227	瓢箪図目貫	ヒョウタンズメヌキ	1	1
5713	瓢壷図	ヒョウコズ	1	1
161722	瓢瓶形花文七宝水滴	ひさごへいがたはなもんしっぽうすいてき	1	1
161718	瓢瓶形南天樹文七宝水滴	ひさごへいがたなんてんじゅもんしっぽうすいてき	1	1
174579	瓢鯰図目貫	ヒョウネンズメヌキ	1	1
77985	瓢鯰図鐔	ひょうねんずつば	1	1
120267	表慶館完成予想図	ひょうけいかんかんせいよそうず	1	1
86542	表袴 白綾地窠模様	うえのはかま しろあやじかもよう	1	1
885	表着 紅地松唐花文綾	ウワギ ベニジマツカラハナモンアヤ	1	1
85882	表着 萌黄地小葵浮線綾模様二陪織物（模造）	うわぎ もえぎじこあおいふせんりょうもようふたえおりもの　もぞう	1	1
85893	表着（模造） 萌黄地小葵桐竹鳳凰模様二陪織物	うわぎ（もぞう） もえぎじこあおいきりたけほうおうもようふたえおりもの	1	1
143053	表忠観碑	ひょうちゅうかんひ	1	1
162285	表野家伝来書状巻	ひょうのけでんらいしょじょうかん	1	1
126156	評註和漢合璧文章軌範；巻1～4	ひょうちゅうわかんがっぺきぶんしょうきはん	1	1
54291	豹の図	ひょう　ず	1	1
170952	豹文様綴織補子	ヒョウモンヨウツヅレオリホシ	1	1
5780	病草紙	ヤマイノソウシ	1	1
5778	病草紙 ふたなり	ヤマイノソウシ フタナリ	1	1
5768	病草紙 眼病の治療	ヤマイノソウシ ガンビョウノチリョウ	1	1
5776	病草紙 口臭の女	ヤマイノソウシ コウシュウノオンナ	1	1
5767	病草紙 歯槽膿漏の男	ヤマイノソウシ シソウノウロウノオトコ	1	1
5777	病草紙 痔瘻の男	ヤマイノソウシ ジロウノオトコ	1	1
5781	病草紙 小舌の男	ヤマイノソウシ コシタノオトコ	1	1
5427	病草紙 風病の男	ヤマイノソウシ フウビョウノオトコ	1	1
5775	病草紙 毛虱	ヤマイノソウシ ケジラミ	1	1
5779	病草紙 霍乱の女	ヤマイノソウシ カクランノオンナ	1	1
11987	病草紙断簡(せむしの乞食法師)	やまいのそうしだんかん(せむしのこつじきほうし)	1	1
11977	病草紙断簡(侏儒)	やまいのそうしだんかん(しゅじゅ)	1	1
11989	病草紙断簡(屎を吐く男)	やまいのそうしだんかん(くそをはくおとこ)	1	1
11997	病草紙断簡(痣のある女)	やまいのそうしだんかん(あざのあるおんな)	1	1
173752	苗取る朝	フエトルアサ	1	1
47222	苗族風俗図	みゃおぞくふうぞくず	1	1
123419	鰭鯨ノクビノセンベボネ	いわしくじらのくびのせんべぼね	1	1
172756	品研図（石友先生属孝胥）	ヒンケンズ	1	1
48546	品川	しながわ	1	1
49963	品川の茶屋	しながわ　ちゃや	1	1
118611	品川沖埋立御台場略図并坪数	しながわおきうめたておだいばりゃくずならびにつぼすう	1	1
48800	品川君姿八景・汐干の晴嵐	しながわくんしはっけい　しおひ せいらん	1	1
48801	品川君姿八景・入船乃夕照	しながわくんしはっけい　いりふねのせきしょう	1	1
50239	品川景	しながわのけい	1	1
55255	品川月夜	しながわつきよ	1	1
50901	品川座敷の遊宴	しながわざしき　ゆうえん	1	1
124759	品物考証	ひんぶつこうしょう	1	1
127485	品物名数抄	ひんぶつめいすうしょう	1	1
127512	品物類聚	ひんぶつるいじゅ	1	1
123889	浜フジ	はまふじ	1	1
84571	浜松蒔絵文台	はままつまきえぶんだい	1	1
74539	浜松図真形釜	はままつずしんなりがま	1	1
162734	浜松文尾上釜	はままつもんおのえがま	1	1
121123	浜千鳥真砂白波 薄田隼人；助高屋高助、石川五右衛門；市川団十郎、笹野才蔵；沢村訥子、仙石権兵衛；中村芝翫	はまちどりまさごのしらなみ	1	1
49107	浜村屋路孝　三代目瀬川菊之丞の仲居おはま	はまむらやろこう　さんだいめせがわきくのじょう なかい	1	1
118693	浜大手勤番[覚書及浜大手図]	はまおおてきんばんおぼえがきおよびはまおおてず	1	1
38399	瓶花	へいか	1	1
141961	瓶花図軸	へいかずじく	1	1
161705	瓶形雲龍文水注	へいがたうんりゅうもんすいちゅう	1	1
161603	瓶形雲鶴文水滴	へいがたうんかくもんすいてき	1	1
162025	瓶形牡丹蝶文水注　	へいがたぼたんちょうもんすいちゅう	1	1
161709	瓶形花菱文七宝水滴	へいがたはなびしもんしっぽうすいてき	1	1
161508	瓶形海松貝文水滴	へいがたみるがいもんすいてき	1	1
161915	瓶形環文水滴	へいがたかんもんすいてき	1	1
161598	瓶形菊桐文水滴	へいがたきくきりもんすいてき	1	1
161724	瓶形四君子図七宝水注	へいがたしくんしずしっぽうすいちゅう	1	1
161945	瓶形獅子牡丹文水滴	へいがたししぼたんもんすいてき	1	1
161636	瓶形秋草文水注　	へいがたあきくさもんすいちゅう	1	1
161602	瓶形秋草文水滴	へいがたあきくさもんすいてき	1	1
161905	瓶形水注	へいがたすいちゅう	1	1
161611	瓶形水滴	へいがたすいてき	1	1
161951	瓶形竹文水滴	へいがたたけもんすいてき	1	1
161604	瓶形波兎文水滴	へいがたなみうさぎもんすいてき	1	1
161711	瓶形梅桜文七宝水滴	へいがたうめさくらもんしっぽうすいてき	1	1
162026	瓶形楼閣文水滴	へいがたろうかくもんすいてき	1	1
79557	瓶残欠	へいざんけつ	1	1
127393	瓶史国字解・挿花図絵《瓶史国字解・袁中郎流挿花図絵》	へいしこくじかいそうかずえ	1	1
117926	瓶鎮柄香炉	びょうちんえごうろ	1	1
160590	瓶梅図	へいばいず	1	1
5580	瓶蓮図	ビンレンズ	1	1
169768	不空三蔵筆梵字経写	フクウサンゾウヒツボンジキョウウツシ	1	1
57459	不空三蔵表制集 巻第一	ふくうさんぞうひょうせいしゅう　まきだいいち	1	1
176299	不空成就如来像	フクウジョウジュニョライゾウ	1	1
176197	不空成就立像	フクウジョウジュリュウゾウ	1	1
16084	不空羂索観音像	ふくうけんさくかんのんぞう	1	1
15590	不空羂索毘盧遮那大灌頂光真言（中尊寺経）	ふくうけんさくびるしゃなだいかんじょうこうしんごん（ちゅうそんじきょう）	1	1
57499	不空羂索神咒心経	ふくうけんじゃくじんしゅしんぎょう	1	1
37631	不詳物語絵巻断簡	ふしょうものがたりえまきだんかん	1	1
130994	不仁野夫鑑	ふじんやぶかがみ	1	1
15778	不動儀軌	ふどうぎき	1	1
168880	不動護摩私記	フドウゴマシキ	1	1
176317	不動尊像	フドウソンゾウ	1	1
169860	不動尊像 元朝	フドウソンゾウ ゲンチョウ	1	1
15187	不動明王坐像（五大明王像）	ふどうみょうおうざぞう（ごだいみょうおうぞう）	1	1
169702	不動明王図像	フドウミョウオウズゾウ	1	1
16547	不動明王二童子倶利迦羅龍剣像	ふどうみょうおうにどうじくりからりゅうけんぞう	1	1
15636	不動明王八大童子像	ふどうみょうおうはちだいどうじぞう	1	1
174536	不動明王瀑布図縁頭	フドウミョウオウバクフズフチガシラ	1	1
47476	不動利益縁起絵巻	ふどうりやくえんぎえまき	1	1
169695	不動曼荼羅図像断簡	フドウマンダラズゾウダンカン	1	1
176325	不動諸態像	フドウショテイゾウ	1	1
55424	不二に桜	ふじ　さくら	1	1
54384	不二見茶屋	ふじみぢゃや	1	1
55310	不二三十六景・安房鋸山	ふじさんじゅうろっけい　あわのこぎりやま	1	1
55313	不二三十六景・伊豆の海濱	ふじさんじゅうろっけい　いず　かいひん	1	1
55317	不二三十六景・永代橋佃島	ふじさんじゅうろっけい　えいたいばしつくだじま	1	1
55307	不二三十六景・甲斐大月原	ふじさんじゅうろっけい　かいおおつきのはら	1	1
55309	不二三十六景・駿河薩缶嶺	ふじさんじゅうろっけい　するがさったみね	1	1
55315	不二三十六景・上総天神山海岸	ふじさんじゅうろっけい　かずさてんじんやまかいがん	1	1
55311	不二三十六景・信濃諏訪湖	ふじさんじゅうろっけい　しなのすわこ	1	1
55319	不二三十六景・相模七里ヶ濱風波	ふじさんじゅうろっけい　さがみしちりがはまふうは	1	1
55308	不二三十六景・相模大山来迎谷	ふじさんじゅうろっけい　さがみおおやまらいごうだに	1	1
56268	不二三十六景・大江戸市中七夕祭	ふじさんじゅうろっけい・おおえどしちゅうたなばたまつり	1	1
55314	不二三十六景・東海道大森縄手	ふじさんじゅうろっけい　とうかいどうおおもりなわて	1	1
55305	不二三十六景・東都隅田堤	ふじさんじゅうろっけい　とうとすみだづつみ	1	1
55318	不二三十六景・東都駿河䑓	ふじさんじゅうろっけい　とうとするがだい	1	1
55306	不二三十六景・東都青山	ふじさんじゅうろっけい　とうとあおやま	1	1
55316	不二三十六景・東都目黒千代が崎	ふじさんじゅうろっけい　とうとめぐろちよ　さき	1	1
120494	不二山房金石	ふじさんぼうきんせき	1	1
124990	不二日記《扶慈日記》	ふじにっき	1	1
51343	不弐峰圖	ふじみねず	1	1
49824	不忍池の花見	しのばずのいけ　はなみ	1	1
45960	不忍池ノ図	しのばずのいけのず	1	1
50371	不忍池虫売	しのばずのいけむしうり	1	1
118266	不忍池畔碑 登二荒山観三瀧作歌並反歌	しのばずちはんひ	1	1
118270	不忍池畔碑愛蓮説	しのばずちはんひあいれんせつ	1	1
118268	不忍池畔碑詠荷花狂詩狂歌碑	しのばずちはんひはすのはなをよめるきょうしきょうかひ	1	1
50681	不忍池辺の散策	しのばずのいけあたり　さんさく	1	1
51928	不忍池辺女連散策	しのばずのいけあたりおんなづれさんさく	1	1
118895	不破関古瓦図	ふわのせきこがず	1	1
118997	不破関址立石記	ふわせきしりっせきき	1	1
162671	不聞釜	きかずがま	1	1
117706	不明門勅額	あかずのもんちょくがく	1	1
12256	不老長春蒔絵行器	ふろうちょうしゅんまきえほかい	1	1
141787	不老長春図	ふろうちょうしゅんず	1	1
173273	付属品 建築工事関係書類	フゾクヒンケン チクコウジカンケイショルイ	1	1
4296	付法蔵伝巻第六	フホウゾウデンカンダイ6	1	1
54429	夫婦屠蘇祝	ふうふとそいわい	1	1
175573	婦女	ふじょ	1	1
38215	婦女と猫図	ふじょとねこず	1	1
38561	婦女と幽霊図	ふじょ　ゆうれいず	1	1
12395	婦女園遊図堆朱長盆	ふじょえんゆうずついしゅながぼん	1	1
49160	婦女人相十品・ポッピンを吹く娘	ふじょにんそうじっぽん　　　　　　ふ　むすめ	1	1
50450	婦女人相十品・煙草の煙を吹く女	ふじょにんそうじゅっぽん　たばこ　けむり　ふ　おんな	1	1
49159	婦女人相十品・手紙を読む女	ふじょにんそうじゅっぽん　てがみ よ おんな	1	1
48385	婦女納涼図	ふじょのうりょうず	1	1
37970	婦女聞香図	ふじょもんこうず	1	1
